Item Name,Category Name,SKU,HSN,Unit Name,Alert Quantity,Brand Name,Lot Number,Expire Date,Purchase Price,Tax Name,Tax Value,Tax Type,Sales Price,Opening Stock,Barcode
NO:10 WT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,180,None,0,Inclusive,280,100000,1081021
NO:11 WT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,200,None,0,Inclusive,310,100000,1081022
NO:12 WT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,210,None,0,Inclusive,320,100000,1081023
NO:0 GT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,85,None,0,Inclusive,160,100000,1081024
NO:1 GT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,95,None,0,Inclusive,190,100000,1081025
NO:2 GT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,110,None,0,Inclusive,210,100000,1081026
NO:5 GT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,140,None,0,Inclusive,230,100000,1081027
NO:9 GT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,185,None,0,Inclusive,240,100000,1081028
NO:10 GT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,200,None,0,Inclusive,250,100000,1081029
NO:10 GT FLAT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,200,None,0,Inclusive,250,100000,1081030
NO:12 GT FLAT PAINT BRUSH,ART ITEMS,,,None,,stationery,,,260,None,0,Inclusive,310,100000,1081031
GOLDEN TAKLON SET,ART ITEMS,,,None,,stationery,,,320,None,0,Inclusive,380,100000,1081032
COLOUR CRAFT PB SET,ART ITEMS,,,None,,stationery,,,370,None,0,Inclusive,420,100000,1081033
WT PAINT BRUSH SET,ART ITEMS,,,None,,stationery,,,220,None,0,Inclusive,260,100000,1081034
FEVICRYL 15ML INDIAN RED,ART ITEMS,,,None,,stationery,,,61.5,None,0,Inclusive,80,100000,1081035
FEVICRYL 15ML TURQUOISE,ART ITEMS,,,None,,stationery,,,48.75,None,0,Inclusive,65,100000,1081036
FEVICRYL 15ML VANDYKE BROWN,ART ITEMS,,,None,,stationery,,,48.75,None,0,Inclusive,65,100000,1081037
3D GLITER TURQUOISE BLUE 20ML,ART ITEMS,,,None,,stationery,,,75,None,0,Inclusive,100,100000,1081038
3D GLITER LEAF GREEN 20ML,ART ITEMS,,,None,,stationery,,,75,None,0,Inclusive,100,100000,1081039
MIXING PALETTE S,ART ITEMS,,,None,,stationery,,,27.5,None,0,Inclusive,55,100000,1081040
MIXING PALETTE L,ART ITEMS,,,None,,stationery,,,75,None,0,Inclusive,140,100000,1081041
NO:253 MAROON FABRIC PAINT,ART ITEMS,,,None,,stationery,,,56,None,0,Inclusive,75,100000,1081042
CRAFT PUNCHER CF-623,ART ITEMS,,,None,,stationery,,,275,None,0,Inclusive,375,100000,1081043
CRAFT PUNCHER ZL-931,ART ITEMS,,,None,,stationery,,,350,None,0,Inclusive,550,100000,1081044
CRAFT PUNCHER JF-828,ART ITEMS,,,None,,stationery,,,400,None,0,Inclusive,600,100000,1081045
CRAFT PUNCHER SET,ART ITEMS,,,None,,stationery,,,350,None,0,Inclusive,600,100000,1081046
CRAFT PUNCHER 6601,ART ITEMS,,,None,,stationery,,,110,None,0,Inclusive,190,100000,1081047
CRAFT PUNCHER 8202A,ART ITEMS,,,None,,stationery,,,250,None,0,Inclusive,375,100000,1081048
COLOUR PALLETE L,ART ITEMS,,,None,,stationery,,,65,None,0,Inclusive,105,100000,1081049
COLOUR PALLETE M,ART ITEMS,,,None,,stationery,,,50,None,0,Inclusive,80,100000,1081050
COLOUR PALLETE S,ART ITEMS,,,None,,stationery,,,30,None,0,Inclusive,50,100000,1081051
FORM SHEET,ART ITEMS,,,None,,stationery,,,24,None,0,Inclusive,40,100000,1081052
3D GLITTER SILVER 20ML,ART ITEMS,,,None,,stationery,,,80,None,0,Inclusive,115,100000,1081053
NO.8 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,144,None,0,Inclusive,180,100000,1081054
NO.03 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,104,None,0,Inclusive,130,100000,1081055
NO.02 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,96,None,0,Inclusive,120,100000,1081056
GOLDEN YELLOW MULTI CRAFT 100ML,ART ITEMS,,,None,,stationery,,,90,None,0,Inclusive,120,100000,1081057
BLACK 250ML MULTI CRAFT,ART ITEMS,,,None,,stationery,,,210,None,0,Inclusive,280,100000,1081058
WHITE 250ML MULTI CRAFT,ART ITEMS,,,None,,stationery,,,210,None,0,Inclusive,280,100000,1081059
RED 250ML MULTI CRAFT,ART ITEMS,,,None,,stationery,,,210,None,0,Inclusive,280,100000,1081060
GREEN 250ML MULTI CRAFT,ART ITEMS,,,None,,stationery,,,210,None,0,Inclusive,280,100000,1081061
BLUE 250ML MULTI CRAFT,ART ITEMS,,,None,,stationery,,,210,None,0,Inclusive,280,100000,1081062
LEMON YELLOW 250ML MULTI CRAFT,ART ITEMS,,,None,,stationery,,,210,None,0,Inclusive,280,100000,1081063
TEMPARA READYMIX GOLD 250ML,ART ITEMS,,,None,,stationery,,,368,None,0,Inclusive,460,100000,1081064
TEMPARA READYMIX SILVER 250ML,ART ITEMS,,,None,,stationery,,,368,None,0,Inclusive,460,100000,1081065
WATER COLOUR PAD 210X 297,ART ITEMS,,,None,,stationery,,,486.96,None,0,Inclusive,860,100000,1081066
6 PEARL COLOUR FEVICRYL,ART ITEMS,,,None,,stationery,,,270.75,None,0,Inclusive,380,100000,1081067
NO.03 CHORME YELLOW FABRIC PAINT,ART ITEMS,,,None,,stationery,,,45.6,None,0,Inclusive,65,100000,1081068
DUST BOTTLE,ART ITEMS,,,None,,stationery,,,40,None,0,Inclusive,60,100000,1081069
12 COLOUR PENCIL HOMERUN,ART ITEMS,,,None,,stationery,,,175,None,0,Inclusive,250,100000,1081070
NO.01 MASTER ART PAINT BRUSH,ART ITEMS,,,None,,stationery,,,50,None,0,Inclusive,90,100000,1081071
NO.0 MASTER ART PAINT BRUSH,ART ITEMS,,,None,,stationery,,,40,None,0,Inclusive,80,100000,1081072
NO.02 MASTER ART PAINT BRUSH,ART ITEMS,,,None,,stationery,,,55,None,0,Inclusive,95,100000,1081073
NO.03 MASTER ART PAINT BRUSH,ART ITEMS,,,None,,stationery,,,60,None,0,Inclusive,100,100000,1081074
NO.04 MASTER ART PAINT BRUSH,ART ITEMS,,,None,,stationery,,,65,None,0,Inclusive,110,100000,1081075
NO.05 MASTER ART PAINT BRUSH,ART ITEMS,,,None,,stationery,,,70,None,0,Inclusive,120,100000,1081076
NO.06 MASTER ART PAINT BRUSH,ART ITEMS,,,None,,stationery,,,75,None,0,Inclusive,130,100000,1081077
PHOENIX PAPER PENCIL,ART ITEMS,,,None,,stationery,,,148,None,0,Inclusive,185,100000,1081078
GOUACHE TUBES BOX MAPED,ART ITEMS,,,None,,stationery,,,742.5,None,0,Inclusive,990,100000,1081079
MAPED POSTER PAINT 75ML,ART ITEMS,,,None,,stationery,,,84,None,0,Inclusive,120,100000,1081080
MAPED GOLD POSTER PAINT 75ML,ART ITEMS,,,None,,stationery,,,112,None,0,Inclusive,160,100000,1081081
MAPED SILVER POSTER PAINT 75ML,ART ITEMS,,,None,,stationery,,,112,None,0,Inclusive,160,100000,1081082
LUMINOUS COLOUR POSTER PAINT,ART ITEMS,,,None,,stationery,,,112,None,0,Inclusive,160,100000,1081083
ART BRUSH SET,ART ITEMS,,,None,,stationery,,,95,None,0,Inclusive,150,100000,1081084
BASICS WATER COLOUR 24,ART ITEMS,,,None,,stationery,,,"1,030.00",None,0,Inclusive,"1,450.00",100000,1081085
PAINT BRUSH SET,ART ITEMS,,,None,,stationery,,,480,None,0,Inclusive,700,100000,1081086
BASICS WATER COLOUR 18,ART ITEMS,,,None,,stationery,,,390,None,0,Inclusive,540,100000,1081087
POSTER PAINT,ART ITEMS,,,None,,stationery,,,105,None,0,Inclusive,150,100000,1081088
CIAL 12 COLOUR PENCIL,ART ITEMS,,,None,,stationery,,,120,None,0,Inclusive,320,100000,1081089
NO.02 ONE STROKE PB,ART ITEMS,,,None,,stationery,,,86.25,None,0,Inclusive,115,100000,1081090
NO.04 ONE STROKE PB,ART ITEMS,,,None,,stationery,,,101.25,None,0,Inclusive,135,100000,1081091
NO.06 ONE STROKE PB,ART ITEMS,,,None,,stationery,,,116.25,None,0,Inclusive,155,100000,1081092
NO.08 ONE STROKE PB,ART ITEMS,,,None,,stationery,,,131.25,None,0,Inclusive,175,100000,1081093
NO.10 ONE STROKE PB,ART ITEMS,,,None,,stationery,,,153.75,None,0,Inclusive,205,100000,1081094
NO.12 ONE STROKE PB,ART ITEMS,,,None,,stationery,,,198.75,None,0,Inclusive,265,100000,1081095
NO.02 PONY HAIR FLAT PB,ART ITEMS,,,None,,stationery,,,56.25,None,0,Inclusive,75,100000,1081096
NO.04 PONY HAIR FLAT PB,ART ITEMS,,,None,,stationery,,,63.75,None,0,Inclusive,85,100000,1081097
NO.06 PONY HAIR FLAT PB,ART ITEMS,,,None,,stationery,,,71.25,None,0,Inclusive,95,100000,1081098
NO.08 PONY HAIR FLAT PB,ART ITEMS,,,None,,stationery,,,78.75,None,0,Inclusive,105,100000,1081099
NO.10 PONY HAIR FLAT PB,ART ITEMS,,,None,,stationery,,,101.25,None,0,Inclusive,135,100000,1081100
NO.12 PONY HAIR FLAT PB,ART ITEMS,,,None,,stationery,,,116.25,None,0,Inclusive,155,100000,1081101
NO.0 INDIAN SABLE PB,ART ITEMS,,,None,,stationery,,,41.25,None,0,Inclusive,55,100000,1081102
NO.05 INDIAN SABLE PB,ART ITEMS,,,None,,stationery,,,60,None,0,Inclusive,140,100000,1081103
NO.08 INDIAN SABLE PB,ART ITEMS,,,None,,stationery,,,71.25,None,0,Inclusive,170,100000,1081104
MAPED FINGER PAINT POT,ART ITEMS,,,None,,stationery,,,159.37,None,0,Inclusive,275,100000,1081105
NO.4 SPEED PONY HAIR BRUSH,ART ITEMS,,,None,,stationery,,,85,None,0,Inclusive,110,100000,1081106
DIMENSIONAL FABRIC PAINT PINK 30ML,ART ITEMS,,,None,,stationery,,,138.75,None,0,Inclusive,185,100000,1081107
BOMEIJIA PAINT BRUSH SET,ART ITEMS,,,None,,stationery,,,260,None,0,Inclusive,380,100000,1081108
PAINT BRUSH SET,ART ITEMS,,,None,,stationery,,,440,None,0,Inclusive,650,100000,1081109
FACE PAINT S,ART ITEMS,,,None,,stationery,,,110,None,0,Inclusive,160,100000,1081110
FACE PAINT M,ART ITEMS,,,None,,stationery,,,180,None,0,Inclusive,275,100000,1081111
FACE PAINT L,ART ITEMS,,,None,,stationery,,,280,None,0,Inclusive,440,100000,1081112
NO.01 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,40,None,0,Inclusive,70,100000,1081113
NO.02 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,45,None,0,Inclusive,80,100000,1081114
NO.03 PIANT BRUSH,ART ITEMS,,,None,,stationery,,,50,None,0,Inclusive,90,100000,1081115
NO.04 PAIMT BRUSH,ART ITEMS,,,None,,stationery,,,55,None,0,Inclusive,100,100000,1081116
NO.05 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,60,None,0,Inclusive,110,100000,1081117
CHARCOL PENCIL,ART ITEMS,,,None,,stationery,,,45,None,0,Inclusive,70,100000,1081118
NO. 06 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,65,None,0,Inclusive,120,100000,1081119
NO.07 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,70,None,0,Inclusive,130,100000,1081120
NO.08 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,75,None,0,Inclusive,140,100000,1081121
NO.09 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,80,None,0,Inclusive,150,100000,1081122
NO.10 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,85,None,0,Inclusive,160,100000,1081123
NO.11 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,90,None,0,Inclusive,170,100000,1081124
NO.12 PAINT BRUSH,ART ITEMS,,,None,,stationery,,,95,None,0,Inclusive,200,100000,1081125
CAMEL FABRICA 6 SHADES,ART ITEMS,,,None,,stationery,,,385,None,0,Inclusive,510,100000,1081126
NO. 128 FLESH TINT,ART ITEMS,,,None,,stationery,,,48,None,0,Inclusive,65,100000,1081127
NO. 420 TERRACOTA,ART ITEMS,,,None,,stationery,,,48,None,0,Inclusive,65,100000,1081128
PAINT BRUSH SET,ART ITEMS,,,None,,stationery,,,77,None,0,Inclusive,125,100000,1081129
COLLEENS 12 COLOUR CRAYON,ART ITEMS,,,None,,stationery,,,168,None,0,Inclusive,240,100000,1081130
COLLEENS 24 COLOUR CRAYON,ART ITEMS,,,None,,stationery,,,157.5,None,0,Inclusive,225,100000,1081131
CAMEL ARTIST WATER COLOUR,ART ITEMS,,,None,,stationery,,,"1,070.00",None,0,Inclusive,"1,390.00",100000,1081132
NO:031 BURNT SIENNA,ART ITEMS,,,None,,stationery,,,56,None,0,Inclusive,75,100000,1081133
ARTIST CANVAS PAD A3,ART ITEMS,,,None,,stationery,,,"1,060.00",None,0,Inclusive,"1,520.00",100000,1081134
ARTIST CANVAS PAD A4,ART ITEMS,,,None,,stationery,,,590,None,0,Inclusive,845,100000,1081135
PAINTING KNIFE SET,ART ITEMS,,,None,,stationery,,,550,None,0,Inclusive,800,100000,1081136
CANVAS FREAM 12 X 24,ART ITEMS,,,None,,stationery,,,460,None,0,Inclusive,670,100000,1081137
CANVAS FREAM 12 X 20,ART ITEMS,,,None,,stationery,,,430,None,0,Inclusive,630,100000,1081138
CANVAS FREAM 12 X 16,ART ITEMS,,,None,,stationery,,,350,None,0,Inclusive,510,100000,1081139
CANVAS FREAM 14 X 16,ART ITEMS,,,None,,stationery,,,625,None,0,Inclusive,"1,100.00",100000,1081140
24 BASICS WATER COLOUR,ART ITEMS,,,None,,stationery,,,560,None,0,Inclusive,800,100000,1081141
WOOD CRAVING SET,ART ITEMS,,,None,,stationery,,,360,None,0,Inclusive,590,100000,1081142
ART CARRY TUBE (L),ART ITEMS,,,None,,stationery,,,550,None,0,Inclusive,800,100000,1081143
DRAWING BOARD A1,ART ITEMS,,,None,,stationery,,,"7,250.00",None,0,Inclusive,"10,800.00",100000,1081144
DRAWING BOARD A2,ART ITEMS,,,None,,stationery,,,"5,950.00",None,0,Inclusive,"8,650.00",100000,1081145
DRAWING BOARD A3,ART ITEMS,,,None,,stationery,,,"3,300.00",None,0,Inclusive,"4,900.00",100000,1081146
CRAFT FELT A4 1MM,ART ITEMS,,,None,,stationery,,,18,None,0,Inclusive,30,100000,1081147
CRAFT FELT A4 2MM,ART ITEMS,,,None,,stationery,,,27,None,0,Inclusive,50,100000,1081148
NO.00 WHITE TAKOLN PB,ART ITEMS,,,None,,stationery,,,56.25,None,0,Inclusive,75,100000,1081149
NO.0 WHITE TAKLON PB,ART ITEMS,,,None,,stationery,,,56.25,None,0,Inclusive,75,100000,1081150
NO. 01 WHITE TAKLON PB,ART ITEMS,,,None,,stationery,,,60,None,0,Inclusive,80,100000,1081151
NO.02 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,63.75,None,0,Inclusive,85,100000,1081152
NO.03 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,67.5,None,0,Inclusive,90,100000,1081153
NO.04 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,71.25,None,0,Inclusive,95,100000,1081154
NO.05 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,75,None,0,Inclusive,100,100000,1081155
NO.06 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,78.75,None,0,Inclusive,105,100000,1081156
NO.07 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,90,None,0,Inclusive,120,100000,1081157
NO.08 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,97.5,None,0,Inclusive,130,100000,1081158
NO.09 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,123.75,None,0,Inclusive,165,100000,1081159
NO.10 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,138.75,None,0,Inclusive,185,100000,1081160
NO.11 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,153.75,None,0,Inclusive,205,100000,1081161
NO.12 WHITE TEKLON PB,ART ITEMS,,,None,,stationery,,,161.25,None,0,Inclusive,215,100000,1081162
COLOUR CRAFT INDIAN SABLE PKT,ART ITEMS,,,None,,stationery,,,157.5,None,0,Inclusive,210,100000,1081163
COLOUR CRAFT TAKLON PKT,ART ITEMS,,,None,,stationery,,,240,None,0,Inclusive,320,100000,1081164
COLOUR POINT LILY KIT,ART ITEMS,,,None,,stationery,,,262.5,None,0,Inclusive,375,100000,1081165
NO.41 BRILL ORANGE,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081166
NO.51 BRILLIANT PINK,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081167
NO.22 LIGHT GREEN,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081168
NO.32 CERULEAN BLUE,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081169
NO.83 DARK BROWN,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081170
NO.72 AMETHYST,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081171
COLOUR POINT LOTUS KIT,ART ITEMS,,,None,,stationery,,,455,None,0,Inclusive,650,100000,1081172
NO.34 ROYAL BLUE,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081173
NO.61 BRILLIANT RED,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081174
NO.01 WHITE,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081175
NO.11 LEMON YELLOW,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081176
NO.02 BLACK,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081177
NO.13 GOLDEN YELLOW,ART ITEMS,,,None,,stationery,,,49,None,0,Inclusive,70,100000,1081178
GLITTER GLUE,ART ITEMS,,,None,,stationery,,,45,None,0,Inclusive,60,100000,1081179
GLITER GLUE GOLD,ART ITEMS,,,None,,stationery,,,45,None,0,Inclusive,60,100000,1081180
GLITTER GLUE RED,ART ITEMS,,,None,,stationery,,,45,None,0,Inclusive,60,100000,1081181
GLITTER GLUE BLUE,ART ITEMS,,,None,,stationery,,,45,None,0,Inclusive,60,100000,1081182
GLITTER GLUE GREEN,ART ITEMS,,,None,,stationery,,,45,None,0,Inclusive,60,100000,1081183
GLITTER GLUE PURPLE,ART ITEMS,,,None,,stationery,,,45,None,0,Inclusive,60,100000,1081184
MIXING PALETTE L,ART ITEMS,,,None,,stationery,,,60,None,0,Inclusive,80,100000,1081185
A4 SKETCH PAD FP,ART ITEMS,,,None,,stationery,,,410,None,0,Inclusive,610,100000,1081186
GLASS PAINT WATER BASED,ART ITEMS,,,None,,stationery,,,450,None,0,Inclusive,600,100000,1081187
GLASS PAINT,ART ITEMS,,,None,,stationery,,,543.75,None,0,Inclusive,725,100000,1081188
12 PENTEL OIL PASTEL,ART ITEMS,,,None,,stationery,,,235,None,0,Inclusive,325,100000,1081189
SAMALKA 12 WATER COLOUR,ART ITEMS,,,None,,stationery,,,180,None,0,Inclusive,295,100000,1081190
FABRIC PAINT SILVER,ART ITEMS,,,None,,stationery,,,195,None,0,Inclusive,280,100000,1081191
FABRIC PAINT GOLD,ART ITEMS,,,None,,stationery,,,195,None,0,Inclusive,280,100000,1081192
FUN COLOUR FACE PAINT,ART ITEMS,,,None,,stationery,,,67.5,None,0,Inclusive,90,100000,1081193
DIMENSIONAL FABRIC PAINT  RANGOLI,ART ITEMS,,,None,,stationery,,,138.75,None,0,Inclusive,185,100000,1081194
DIMENSIONAL FABRIC PAINT PINK,ART ITEMS,,,None,,stationery,,,138.75,None,0,Inclusive,185,100000,1081195
FACE PAINTING STENCILS,ART ITEMS,,,None,,stationery,,,112.5,None,0,Inclusive,150,100000,1081196
DECORATIVE BLOCKS DOUBLE,ART ITEMS,,,None,,stationery,,,105,None,0,Inclusive,140,100000,1081197
"CANVAS FREAME 20"" X 27""",ART ITEMS,,,None,,stationery,,,800,None,0,Inclusive,"1,250.00",100000,1081198
"CANVAS FRAME 12"" X 16""",ART ITEMS,,,None,,stationery,,,425,None,0,Inclusive,625,100000,1081199
"CANVAS FRAME 12"" X 9""",ART ITEMS,,,None,,stationery,,,310,None,0,Inclusive,450,100000,1081200
"CANVAS FRAME 12"" X 8""",ART ITEMS,,,None,,stationery,,,275,None,0,Inclusive,450,100000,1081201
"CANVAS FRAME 9"" X 7""",ART ITEMS,,,None,,stationery,,,275,None,0,Inclusive,400,100000,1081202
"CANVAS FRAME 10"" X 14""",ART ITEMS,,,None,,stationery,,,340,None,0,Inclusive,550,100000,1081203
492 YELLOW OCHRE CAMEL FABRICA,ART ITEMS,,,None,,stationery,,,48,None,0,Inclusive,65,100000,1081204
NO 391 SAP GREEN,ART ITEMS,,,None,,stationery,,,48,None,0,Inclusive,65,100000,1081205
NO 242 LIGHT VIOLET CAMEL FABRICA,ART ITEMS,,,None,,stationery,,,67.5,None,0,Inclusive,90,100000,1081206
3D GLITTER  RANGOLI 167 20ML,ART ITEMS,,,None,,stationery,,,85,None,0,Inclusive,115,100000,1081207
CANVAS PAD  9x12,ART ITEMS,,,None,,stationery,,,580,None,0,Inclusive,725,100000,1081208
CANVAS PAD 12x16,ART ITEMS,,,None,,stationery,,,"1,008.00",None,0,Inclusive,"1,260.00",100000,1081209
CANVAS PAD 40x50,ART ITEMS,,,None,,stationery,,,"1,680.00",None,0,Inclusive,"2,100.00",100000,1081210
CANVAS PAD 18x24,ART ITEMS,,,None,,stationery,,,"2,240.00",None,0,Inclusive,"2,800.00",100000,1081211
"CANVAS FRAME 16"" x 20""",ART ITEMS,,,None,,stationery,,,650,None,0,Inclusive,950,100000,1081212
"CANVAS FRAME 10"" x 12""",ART ITEMS,,,None,,stationery,,,300,None,0,Inclusive,450,100000,1081213
"CANVAS FRAME 7 1/2""x9""",ART ITEMS,,,None,,stationery,,,250,None,0,Inclusive,400,100000,1081214
"CANVAS PAS 18""x24""",ART ITEMS,,,None,,stationery,,,"2,650.00",None,0,Inclusive,"3,800.00",100000,1081215
CANVAS PAD 43,ART ITEMS,,,None,,stationery,,,"1,450.00",None,0,Inclusive,"2,100.00",100000,1081216
CANVAS PAD A4,ART ITEMS,,,None,,stationery,,,"1,250.00",None,0,Inclusive,"1,825.00",100000,1081217
227 ULTRAMARINE BLUE ACRON P/COLOUR,ART ITEMS,,,None,,stationery,,,45.31,None,0,Inclusive,70,100000,1081218
ACRYLIC COLOURS LILAC KIT 6PCS,ART ITEMS,,,None,,stationery,,,285,None,0,Inclusive,495,100000,1081219
FEVICRYL GLASS COLOR SOLVENT BASE,ART ITEMS,,,None,,stationery,,,603.75,None,0,Inclusive,805,100000,8010002
ATLAS 12 B1 COLOUR PENCIL,PEN & PENCIL & OTHERS,,,None,,stationery,,,259,None,0,Inclusive,370,100000,1090001
ATLAS 24 COLOUR PENCILS,PEN & PENCIL & OTHERS,,,None,,stationery,,,392,None,0,Inclusive,560,100000,1090002
ATLAS CS 12 COLOUR PENCILS,PEN & PENCIL & OTHERS,,,None,,stationery,,,245,None,0,Inclusive,350,100000,1090003
ATLAS PASTELS 12 COLOURS,PEN & PENCIL & OTHERS,,,None,,stationery,,,82.5,None,0,Inclusive,90,100000,1090004
ATLAS SFY 12 PENCILS,PEN & PENCIL & OTHERS,,,None,,stationery,,,14,None,0,Inclusive,20,100000,1090005
ATLAS PASTELS 24 COLOURS,PEN & PENCIL & OTHERS,,,None,,stationery,,,118.4,None,0,Inclusive,150,100000,1090006
ATLAS WB MARKER BLACK,PEN & PENCIL & OTHERS,,,None,,stationery,,,67.5,None,0,Inclusive,90,100000,1090007
PLATIGNUM ATALS  TUBBY COLOUR 6,PEN & PENCIL & OTHERS,,,None,,stationery,,,114,None,0,Inclusive,160,100000,1090008
PLATIGNUM ATLAS TUBBY COLOUR 12,PEN & PENCIL & OTHERS,,,None,,stationery,,,215,None,0,Inclusive,295,100000,1090009
30 CM ATLAS RULL,PEN & PENCIL & OTHERS,,,None,,stationery,,,26.43,None,0,Inclusive,35,100000,1090010
RULER 15CM ATLAS,PEN & PENCIL & OTHERS,,,None,,stationery,,,18.19,None,0,Inclusive,25,100000,1090011
PLATIGNUM ATLAS CP 12 COLOUR,PEN & PENCIL & OTHERS,,,None,,stationery,,,175,None,0,Inclusive,240,100000,1090012
6 KIDS CLAY ATLAS,PEN & PENCIL & OTHERS,,,None,,stationery,,,75,None,0,Inclusive,100,100000,1090013
6 KIDS CLAY ATLAS SFT-100-6,PEN & PENCIL & OTHERS,,,None,,stationery,,,75,None,0,Inclusive,100,100000,1090014
ATLAS ARROW MATHEMATICAL BOX,PEN & PENCIL & OTHERS,,,None,,stationery,,,195,None,0,Inclusive,260,100000,1090015
KIDS CLAY ATLAS BX 200 12,PEN & PENCIL & OTHERS,,,None,,stationery,,,135.05,None,0,Inclusive,185,100000,1090016
16 ATLAS OIL PASTELS JUMBO,PEN & PENCIL & OTHERS,,,None,,stationery,,,131.25,None,0,Inclusive,175,100000,1090017
PENCILS MLS ATLAS,PEN & PENCIL & OTHERS,,,None,,stationery,,,14,None,0,Inclusive,15,100000,1090018
ATLAS WHITE X CORRECTION PEN 5ML,PEN & PENCIL & OTHERS,,,None,,stationery,,,52.5,None,0,Inclusive,70,100000,1090019
ERASER ATLAS CPC 20,PEN & PENCIL & OTHERS,,,None,,stationery,,,15,None,0,Inclusive,20,100000,1090020
ERASER ATLAS CPC 20 NEW,PEN & PENCIL & OTHERS,,,None,,stationery,,,15,None,0,Inclusive,18,100000,1090021
ATLAS HI-LITE YELLOW,PEN & PENCIL & OTHERS,,,None,,stationery,,,97.5,None,0,Inclusive,120,100000,1090022
FINE-LIGHTER,PEN & PENCIL & OTHERS,,,None,,stationery,,,35.15,None,0,Inclusive,50,100000,1090023
12 COLOUR OIL PASTELS,PEN & PENCIL & OTHERS,,,None,,stationery,,,73.15,None,0,Inclusive,95,100000,1090024
12 JUNIOR PLATIGNUM CIC,PEN & PENCIL & OTHERS,,,None,,stationery,,,161,None,0,Inclusive,230,100000,1090025
WATER COLOURING PLATIGNUM CIC,PEN & PENCIL & OTHERS,,,None,,stationery,,,273,None,0,Inclusive,390,100000,1090026
6 JUNIOR PLATIGNUM CIC,PEN & PENCIL & OTHERS,,,None,,stationery,,,84,None,0,Inclusive,120,100000,1090027
6 WATER COLOURING PLATIGNUM,PEN & PENCIL & OTHERS,,,None,,stationery,,,147,None,0,Inclusive,210,100000,1090028
6 COLOUR PENCIL NATARAJ,PEN & PENCIL & OTHERS,,,None,,stationery,,,80.47,None,0,Inclusive,100,100000,1090029
12 COLOUR PENCIL NATARAJ,PEN & PENCIL & OTHERS,,,None,,stationery,,,142.2,None,0,Inclusive,220,100000,1090030
12 COLOUR PENCIL HOMRUN,PEN & PENCIL & OTHERS,,,None,,stationery,,,148,None,0,Inclusive,185,100000,1090031
12 COLOUR PENCIL PELIKAN,PEN & PENCIL & OTHERS,,,None,,stationery,,,392,None,0,Inclusive,490,100000,1090032
